id,State,Year,Quarter,Entity_type,Entity_name,Transaction_count,Transaction_amount
3520,Goa,2020,3,District,south goa,282,81701.0
3521,Goa,2020,3,Pincode,403722,59,15935.0
3522,Goa,2020,3,Pincode,403401,51,14463.0
3523,Goa,2020,3,Pincode,403001,40,10974.0
3524,Goa,2020,3,Pincode,403507,39,9306.0
3525,Goa,2020,3,Pincode,403601,39,11499.0
3526,Goa,2020,3,Pincode,403521,30,6878.0
3527,Goa,2020,3,Pincode,403602,26,7804.0
3528,Goa,2020,3,Pincode,403802,22,7126.0
3529,Goa,2020,3,Pincode,403710,22,7049.0
3530,Goa,2020,3,Pincode,403515,18,4236.0
3531,Goa,2020,4,District,north goa,351,398099.0
3532,Goa,2020,4,District,south goa,263,284265.0
3533,Goa,2020,4,Pincode,403722,42,34732.0
3534,Goa,2020,4,Pincode,403001,35,39539.0
3535,Goa,2020,4,Pincode,403802,34,22652.0
3536,Goa,2020,4,Pincode,403601,32,35110.0
3537,Goa,2020,4,Pincode,403401,31,40559.0
3538,Goa,2020,4,Pincode,403507,26,36224.0
3539,Goa,2020,4,Pincode,403516,21,20796.0
3540,Goa,2020,4,Pincode,403509,21,24208.0
3541,Goa,2020,4,Pincode,403521,16,10051.0
3542,Goa,2020,4,Pincode,403505,14,16737.0
3543,Goa,2021,1,District,north goa,514,464207.0
3544,Goa,2021,1,District,south goa,365,363177.0
3545,Goa,2021,1,Pincode,403601,64,59277.0
3546,Goa,2021,1,Pincode,403001,61,38372.0
3547,Goa,2021,1,Pincode,403507,49,67516.0
3548,Goa,2021,1,Pincode,403722,48,24971.0
3549,Goa,2021,1,Pincode,403401,46,36200.0
3550,Goa,2021,1,Pincode,403516,35,25012.0
3551,Goa,2021,1,Pincode,403802,30,21472.0
3552,Goa,2021,1,Pincode,403509,29,27152.0
3553,Goa,2021,1,Pincode,403707,27,29584.0
3554,Goa,2021,1,Pincode,403801,23,31877.0
3555,Goa,2021,2,District,north goa,561,531664.0
3556,Goa,2021,2,District,south goa,455,496675.0
3557,Goa,2021,2,Pincode,403601,77,73045.0
3558,Goa,2021,2,Pincode,403401,70,71540.0
3559,Goa,2021,2,Pincode,403802,45,64758.0
3560,Goa,2021,2,Pincode,403001,42,35277.0
3561,Goa,2021,2,Pincode,403507,41,32351.0
3562,Goa,2021,2,Pincode,403722,34,26192.0
3563,Goa,2021,2,Pincode,403005,32,29269.0
3564,Goa,2021,2,Pincode,403710,31,22519.0
3565,Goa,2021,2,Pincode,403602,29,29561.0
3566,Goa,2021,2,Pincode,403801,27,19593.0
3567,Goa,2021,3,District,north goa,668,825408.0
3568,Goa,2021,3,District,south goa,546,560578.0
3569,Goa,2021,3,Pincode,403601,86,65102.0
3570,Goa,2021,3,Pincode,403401,80,89579.0
3571,Goa,2021,3,Pincode,403507,67,107297.0
3572,Goa,2021,3,Pincode,403722,64,68391.0
3573,Goa,2021,3,Pincode,403001,61,53010.0
3574,Goa,2021,3,Pincode,403802,49,29680.0
3575,Goa,2021,3,Pincode,403703,45,48099.0
3576,Goa,2021,3,Pincode,403521,44,43980.0
3577,Goa,2021,3,Pincode,403602,32,21482.0
3578,Goa,2021,3,Pincode,403801,28,29648.0
3579,Goa,2021,4,District,north goa,1203,1604306.0
3580,Goa,2021,4,District,south goa,884,1133010.0
3581,Goa,2021,4,Pincode,403001,146,139568.0
3582,Goa,2021,4,Pincode,403601,124,145790.0
3583,Goa,2021,4,Pincode,403401,116,160474.0
3584,Goa,2021,4,Pincode,403802,108,100303.0
3585,Goa,2021,4,Pincode,403722,101,101050.0
3586,Goa,2021,4,Pincode,403507,73,86071.0
3587,Goa,2021,4,Pincode,403521,62,76678.0
3588,Goa,2021,4,Pincode,403710,53,50539.0
3589,Goa,2021,4,Pincode,403005,51,50386.0
3590,Goa,2021,4,Pincode,403801,50,52381.0
3591,Goa,2022,1,District,north goa,1369,2131215.0
3592,Goa,2022,1,District,south goa,1265,1734030.0
3593,Goa,2022,1,Pincode,403601,223,260595.0
3594,Goa,2022,1,Pincode,403802,160,151665.0
3595,Goa,2022,1,Pincode,403401,159,226170.0
3596,Goa,2022,1,Pincode,403001,154,168984.0
3597,Goa,2022,1,Pincode,403507,132,174418.0
3598,Goa,2022,1,Pincode,403722,107,149976.0
3599,Goa,2022,1,Pincode,403801,89,89472.0
3600,Goa,2022,1,Pincode,403521,68,83359.0
3601,Goa,2022,1,Pincode,403516,63,88689.0
3602,Goa,2022,1,Pincode,403602,59,71594.0
3603,Goa,2022,2,District,north goa,2018,3006451.0
3604,Goa,2022,2,District,south goa,1506,2087059.0
3605,Goa,2022,2,Pincode,403001,257,321819.0
3606,Goa,2022,2,Pincode,403601,255,310957.0
3607,Goa,2022,2,Pincode,403401,239,259002.0
3608,Goa,2022,2,Pincode,403507,183,244914.0
3609,Goa,2022,2,Pincode,403802,168,184975.0
3610,Goa,2022,2,Pincode,403801,137,156676.0
3611,Goa,2022,2,Pincode,403722,127,158173.0
3612,Goa,2022,2,Pincode,403516,114,225662.0
3613,Goa,2022,2,Pincode,403521,105,136042.0
3614,Goa,2022,2,Pincode,403512,84,193606.0
3615,Goa,2022,3,District,north goa,1669,2298586.0
3616,Goa,2022,3,District,south goa,1488,1843522.0
3617,Goa,2022,3,Pincode,403601,261,313674.0
3618,Goa,2022,3,Pincode,403401,179,233899.0
3619,Goa,2022,3,Pincode,403001,177,195007.0
3620,Goa,2022,3,Pincode,403802,172,162127.0
3621,Goa,2022,3,Pincode,403507,162,229440.0
3622,Goa,2022,3,Pincode,403722,137,124075.0
3623,Goa,2022,3,Pincode,403521,97,95744.0
3624,Goa,2022,3,Pincode,403801,90,101543.0
3625,Goa,2022,3,Pincode,403516,87,138379.0
3626,Goa,2022,3,Pincode,403602,79,70585.0
3627,Goa,2022,4,District,north goa,2517,3662258.0
3628,Goa,2022,4,District,south goa,1871,2528411.0
3629,Goa,2022,4,Pincode,403401,270,429318.0
3630,Goa,2022,4,Pincode,403601,270,345017.0
3631,Goa,2022,4,Pincode,403001,257,309359.0
3632,Goa,2022,4,Pincode,403802,241,267682.0
3633,Goa,2022,4,Pincode,403507,215,294146.0
3634,Goa,2022,4,Pincode,403722,185,196731.0
3635,Goa,2022,4,Pincode,403521,142,208866.0
3636,Goa,2022,4,Pincode,403516,141,221272.0
3637,Goa,2022,4,Pincode,403801,113,137988.0
3638,Goa,2022,4,Pincode,403512,104,158913.0
3639,Goa,2023,1,District,north goa,2130,3216159.0
3640,Goa,2023,1,District,south goa,1967,2643390.0
3641,Goa,2023,1,Pincode,403601,355,406884.0
3642,Goa,2023,1,Pincode,403001,217,295645.0
3643,Goa,2023,1,Pincode,403401,215,342062.0
3644,Goa,2023,1,Pincode,403802,213,227616.0
3645,Goa,2023,1,Pincode,403722,204,220875.0
3646,Goa,2023,1,Pincode,403507,190,243917.0
3647,Goa,2023,1,Pincode,403801,135,178910.0
3648,Goa,2023,1,Pincode,403516,133,187933.0
3649,Goa,2023,1,Pincode,403521,124,160349.0
3650,Goa,2023,1,Pincode,403726,104,189820.0
3651,Goa,2023,2,District,north goa,2231,3373064.0
3652,Goa,2023,2,District,south goa,1935,2557737.0
3653,Goa,2023,2,Pincode,403601,383,445452.0
3654,Goa,2023,2,Pincode,403001,238,328923.0
3655,Goa,2023,2,Pincode,403401,237,368466.0
3656,Goa,2023,2,Pincode,403802,220,254921.0
3657,Goa,2023,2,Pincode,403507,195,301344.0
3658,Goa,2023,2,Pincode,403722,166,206974.0
3659,Goa,2023,2,Pincode,403801,156,176801.0
3660,Goa,2023,2,Pincode,403521,141,166139.0
3661,Goa,2023,2,Pincode,403516,123,207813.0
3662,Goa,2023,2,Pincode,403512,117,225847.0
3663,Goa,2023,3,District,north goa,2161,3229062.0
3664,Goa,2023,3,District,south goa,1766,2416992.0
3665,Goa,2023,3,Pincode,403601,274,338515.0
3666,Goa,2023,3,Pincode,403001,254,360654.0
3667,Goa,2023,3,Pincode,403401,228,348103.0
3668,Goa,2023,3,Pincode,403802,199,209792.0
3669,Goa,2023,3,Pincode,403507,180,234553.0
3670,Goa,2023,3,Pincode,403722,167,209962.0
3671,Goa,2023,3,Pincode,403801,135,152148.0
3672,Goa,2023,3,Pincode,403521,135,201218.0
3673,Goa,2023,3,Pincode,403516,125,177666.0
3674,Goa,2023,3,Pincode,403710,109,99582.0
3675,Goa,2023,4,District,north goa,2725,4320025.0
3676,Goa,2023,4,District,south goa,2158,3090976.0
3677,Goa,2023,4,Pincode,403601,362,571634.0
3678,Goa,2023,4,Pincode,403001,266,410804.0
3679,Goa,2023,4,Pincode,403401,262,427814.0
3680,Goa,2023,4,Pincode,403802,228,288842.0
3681,Goa,2023,4,Pincode,403507,224,299285.0
3682,Goa,2023,4,Pincode,403722,175,220652.0
3683,Goa,2023,4,Pincode,403801,157,205924.0
3684,Goa,2023,4,Pincode,403516,157,283705.0
3685,Goa,2023,4,Pincode,403521,154,224624.0
3686,Goa,2023,4,Pincode,403710,125,136818.0
3687,Goa,2024,1,District,north goa,2803,4037155.0
3688,Goa,2024,1,District,south goa,2422,3490938.0
3689,Goa,2024,1,Pincode,403601,402,475167.0
3690,Goa,2024,1,Pincode,403401,282,383351.0
3691,Goa,2024,1,Pincode,403001,266,395765.0
3692,Goa,2024,1,Pincode,403507,236,312632.0
3693,Goa,2024,1,Pincode,403722,227,297156.0
3694,Goa,2024,1,Pincode,403802,217,256084.0
3695,Goa,2024,1,Pincode,403516,173,277801.0
3696,Goa,2024,1,Pincode,403801,169,239617.0
3697,Goa,2024,1,Pincode,403521,140,184778.0
3698,Goa,2024,1,Pincode,403710,129,195662.0
3699,Goa,2024,2,District,north goa,2752,4045983.0
3700,Goa,2024,2,District,south goa,2269,3132575.0
3701,Goa,2024,2,Pincode,403601,384,557999.0
3702,Goa,2024,2,Pincode,403507,267,367357.0
3703,Goa,2024,2,Pincode,403001,266,414095.0
3704,Goa,2024,2,Pincode,403401,256,349903.0
3705,Goa,2024,2,Pincode,403802,238,257762.0
3706,Goa,2024,2,Pincode,403801,190,203598.0
3707,Goa,2024,2,Pincode,403722,186,232886.0
3708,Goa,2024,2,Pincode,403516,175,281171.0
3709,Goa,2024,2,Pincode,403521,138,249722.0
3710,Goa,2024,2,Pincode,403512,130,190337.0
3711,Goa,2024,3,District,south goa,2836,4097331.0
3712,Goa,2024,3,District,north goa,2518,3954359.0
3713,Goa,2024,3,Pincode,403601,367,454922.0
3714,Goa,2024,3,Pincode,403802,323,411663.0
3715,Goa,2024,3,Pincode,403507,296,538940.0
3716,Goa,2024,3,Pincode,403001,244,349995.0
3717,Goa,2024,3,Pincode,403401,226,295934.0
3718,Goa,2024,3,Pincode,403516,216,427117.0
3719,Goa,2024,3,Pincode,403722,208,250598.0
3720,Goa,2024,3,Pincode,403501,141,193739.0
3721,Goa,2024,3,Pincode,403602,128,218402.0
3722,Goa,2024,3,Pincode,403707,126,209003.0
3723,Goa,2024,4,District,south goa,3426,4867109.0
3724,Goa,2024,4,District,north goa,3236,5036265.0
3725,Goa,2024,4,Pincode,403601,416,549414.0
3726,Goa,2024,4,Pincode,403507,359,465694.0
3727,Goa,2024,4,Pincode,403802,344,480595.0
3728,Goa,2024,4,Pincode,403401,313,467674.0
3729,Goa,2024,4,Pincode,403516,300,556300.0
3730,Goa,2024,4,Pincode,403001,283,441785.0
3731,Goa,2024,4,Pincode,403722,276,278667.0
3732,Goa,2024,4,Pincode,403501,187,278367.0
3733,Goa,2024,4,Pincode,403710,155,164681.0
3734,Goa,2024,4,Pincode,403801,155,188217.0
3735,Gujarat,2020,2,District,ahmadabad,2282,396800.0
3736,Gujarat,2020,2,District,surat,1255,220970.0
3737,Gujarat,2020,2,District,vadodara,580,110090.0
3738,Gujarat,2020,2,District,rajkot,545,96057.0
3739,Gujarat,2020,2,District,gandhinagar,509,92680.0
3740,Gujarat,2020,2,District,valsad,348,64661.0
3741,Gujarat,2020,2,District,kachchh,320,65377.0
3742,Gujarat,2020,2,District,bharuch,273,54151.0
3743,Gujarat,2020,2,District,mahesana,192,39039.0
3744,Gujarat,2020,2,District,bhavnagar,148,28854.0
3745,Gujarat,2020,2,Pincode,360311,177,24744.0
3746,Gujarat,2020,2,Pincode,382481,165,27390.0
3747,Gujarat,2020,2,Pincode,395006,129,21058.0
3748,Gujarat,2020,2,Pincode,380013,128,21249.0
3749,Gujarat,2020,2,Pincode,380015,120,19308.0
3750,Gujarat,2020,2,Pincode,394510,113,17771.0
3751,Gujarat,2020,2,Pincode,382350,112,19513.0
3752,Gujarat,2020,2,Pincode,395010,102,16507.0
3753,Gujarat,2020,2,Pincode,382345,101,17013.0
3754,Gujarat,2020,2,Pincode,395009,94,15175.0
3755,Gujarat,2020,3,District,ahmadabad,2682,655107.0
3756,Gujarat,2020,3,District,surat,2206,544354.0
3757,Gujarat,2020,3,District,vadodara,1162,360274.0
3758,Gujarat,2020,3,District,bharuch,614,174068.0
3759,Gujarat,2020,3,District,kachchh,583,164427.0
3760,Gujarat,2020,3,District,gandhinagar,562,162208.0
3761,Gujarat,2020,3,District,rajkot,522,136449.0
3762,Gujarat,2020,3,District,valsad,474,130312.0
3763,Gujarat,2020,3,District,mahesana,464,115807.0
3764,Gujarat,2020,3,District,banas kantha,330,77539.0
3765,Gujarat,2020,3,Pincode,395006,266,58537.0
3766,Gujarat,2020,3,Pincode,395010,190,61647.0
3767,Gujarat,2020,3,Pincode,394210,183,36716.0
3768,Gujarat,2020,3,Pincode,389350,166,48132.0
3769,Gujarat,2020,3,Pincode,396191,151,37335.0
3770,Gujarat,2020,3,Pincode,384265,150,32273.0
3771,Gujarat,2020,3,Pincode,395004,140,30135.0
3772,Gujarat,2020,3,Pincode,382481,134,34445.0
3773,Gujarat,2020,3,Pincode,370511,124,31913.0
3774,Gujarat,2020,3,Pincode,380015,121,30494.0
3775,Gujarat,2020,4,District,ahmadabad,2306,1404202.0
3776,Gujarat,2020,4,District,surat,1858,1147153.0
3777,Gujarat,2020,4,District,vadodara,748,468371.0
3778,Gujarat,2020,4,District,bharuch,524,356570.0
3779,Gujarat,2020,4,District,kachchh,503,291840.0
3780,Gujarat,2020,4,District,valsad,387,267121.0
3781,Gujarat,2020,4,District,gandhinagar,387,237333.0
3782,Gujarat,2020,4,District,mahesana,324,192309.0
3783,Gujarat,2020,4,District,banas kantha,321,174192.0
3784,Gujarat,2020,4,District,rajkot,321,181318.0
3785,Gujarat,2020,4,Pincode,395006,195,149132.0
3786,Gujarat,2020,4,Pincode,395010,180,81134.0
3787,Gujarat,2020,4,Pincode,394210,153,105200.0
3788,Gujarat,2020,4,Pincode,382481,127,81596.0
3789,Gujarat,2020,4,Pincode,395012,115,64512.0
3790,Gujarat,2020,4,Pincode,396191,113,80206.0
3791,Gujarat,2020,4,Pincode,395004,102,60391.0
3792,Gujarat,2020,4,Pincode,393002,100,71521.0
3793,Gujarat,2020,4,Pincode,382350,99,61871.0
3794,Gujarat,2020,4,Pincode,389350,97,52075.0
3795,Gujarat,2021,1,District,ahmadabad,2902,1664753.0
3796,Gujarat,2021,1,District,surat,2549,1538786.0
3797,Gujarat,2021,1,District,vadodara,859,544564.0
3798,Gujarat,2021,1,District,bharuch,709,381284.0
3799,Gujarat,2021,1,District,kachchh,674,340650.0
3800,Gujarat,2021,1,District,valsad,548,307917.0
3801,Gujarat,2021,1,District,gandhinagar,531,341921.0
3802,Gujarat,2021,1,District,banas kantha,446,246377.0
3803,Gujarat,2021,1,District,rajkot,374,191505.0
3804,Gujarat,2021,1,District,mahesana,342,194492.0
3805,Gujarat,2021,1,Pincode,395010,242,133115.0
3806,Gujarat,2021,1,Pincode,395006,240,114498.0
3807,Gujarat,2021,1,Pincode,394210,191,117945.0
3808,Gujarat,2021,1,Pincode,396191,170,78361.0
3809,Gujarat,2021,1,Pincode,393001,166,88942.0
3810,Gujarat,2021,1,Pincode,395003,149,85087.0
3811,Gujarat,2021,1,Pincode,382345,143,116229.0
3812,Gujarat,2021,1,Pincode,395002,139,81620.0
3813,Gujarat,2021,1,Pincode,394230,137,90744.0
3814,Gujarat,2021,1,Pincode,382350,136,56925.0
3815,Gujarat,2021,2,District,ahmadabad,3074,2177028.0
3816,Gujarat,2021,2,District,surat,2863,1847117.0
3817,Gujarat,2021,2,District,vadodara,1171,874836.0
3818,Gujarat,2021,2,District,bharuch,823,593029.0
3819,Gujarat,2021,2,District,kachchh,730,529809.0
3820,Gujarat,2021,2,District,valsad,640,471194.0
3821,Gujarat,2021,2,District,gandhinagar,590,519006.0
3822,Gujarat,2021,2,District,banas kantha,475,272134.0
3823,Gujarat,2021,2,District,rajkot,462,360621.0
3824,Gujarat,2021,2,District,mahesana,453,306266.0
3825,Gujarat,2021,2,Pincode,395006,294,114635.0
3826,Gujarat,2021,2,Pincode,394210,283,154102.0
3827,Gujarat,2021,2,Pincode,395010,266,171425.0
3828,Gujarat,2021,2,Pincode,396191,208,123514.0
3829,Gujarat,2021,2,Pincode,382350,169,79080.0
3830,Gujarat,2021,2,Pincode,392130,155,82823.0
3831,Gujarat,2021,2,Pincode,395012,149,69297.0
3832,Gujarat,2021,2,Pincode,382415,145,70366.0
3833,Gujarat,2021,2,Pincode,393001,142,95953.0
3834,Gujarat,2021,2,Pincode,385001,134,62872.0
3835,Gujarat,2021,3,District,surat,3409,2501335.0
3836,Gujarat,2021,3,District,ahmadabad,3405,2607478.0
3837,Gujarat,2021,3,District,vadodara,1071,1010170.0
3838,Gujarat,2021,3,District,bharuch,751,676899.0
3839,Gujarat,2021,3,District,kachchh,719,583735.0
3840,Gujarat,2021,3,District,valsad,648,601347.0
3841,Gujarat,2021,3,District,gandhinagar,586,553002.0
3842,Gujarat,2021,3,District,banas kantha,567,390139.0
3843,Gujarat,2021,3,District,rajkot,515,389381.0
3844,Gujarat,2021,3,District,mahesana,419,348892.0
3845,Gujarat,2021,3,Pincode,395010,383,263796.0
3846,Gujarat,2021,3,Pincode,394210,316,214199.0
3847,Gujarat,2021,3,Pincode,395006,302,131234.0
3848,Gujarat,2021,3,Pincode,395003,234,127836.0
3849,Gujarat,2021,3,Pincode,382350,186,121111.0
3850,Gujarat,2021,3,Pincode,394221,179,128167.0
3851,Gujarat,2021,3,Pincode,382415,176,132989.0
3852,Gujarat,2021,3,Pincode,395002,173,146101.0
3853,Gujarat,2021,3,Pincode,396191,171,170283.0
3854,Gujarat,2021,3,Pincode,395009,156,147974.0
3855,Gujarat,2021,4,District,ahmadabad,4857,5269395.0
3856,Gujarat,2021,4,District,surat,3232,4111750.0
3857,Gujarat,2021,4,District,vadodara,1531,1938084.0
3858,Gujarat,2021,4,District,valsad,1030,1250430.0
3859,Gujarat,2021,4,District,bharuch,982,1253200.0
3860,Gujarat,2021,4,District,kachchh,937,1187041.0
3861,Gujarat,2021,4,District,gandhinagar,801,1076996.0
3862,Gujarat,2021,4,District,rajkot,698,782642.0
3863,Gujarat,2021,4,District,banas kantha,555,642556.0
3864,Gujarat,2021,4,District,mahesana,483,611027.0
3865,Gujarat,2021,4,Pincode,394210,374,399641.0
3866,Gujarat,2021,4,Pincode,396191,368,403351.0
3867,Gujarat,2021,4,Pincode,395010,326,374092.0
3868,Gujarat,2021,4,Pincode,395006,260,308398.0
3869,Gujarat,2021,4,Pincode,380008,203,181475.0
3870,Gujarat,2021,4,Pincode,382345,200,220890.0
3871,Gujarat,2021,4,Pincode,382350,196,258982.0
3872,Gujarat,2021,4,Pincode,382330,189,254861.0
3873,Gujarat,2021,4,Pincode,382415,187,181874.0
3874,Gujarat,2021,4,Pincode,382481,179,208446.0
3875,Gujarat,2022,1,District,ahmadabad,6393,7847666.0
3876,Gujarat,2022,1,District,surat,4674,5433634.0
3877,Gujarat,2022,1,District,vadodara,1414,2085056.0
3878,Gujarat,2022,1,District,valsad,1138,1398820.0
3879,Gujarat,2022,1,District,bharuch,934,1363523.0
3880,Gujarat,2022,1,District,kachchh,923,1288962.0
3881,Gujarat,2022,1,District,gandhinagar,914,1703161.0
3882,Gujarat,2022,1,District,rajkot,840,1218172.0
3883,Gujarat,2022,1,District,bhavnagar,494,599549.0
3884,Gujarat,2022,1,District,banas kantha,485,634204.0
3885,Gujarat,2022,1,Pincode,394210,582,603510.0
3886,Gujarat,2022,1,Pincode,395010,453,442586.0
3887,Gujarat,2022,1,Pincode,396191,322,394832.0
3888,Gujarat,2022,1,Pincode,382350,316,429910.0
3889,Gujarat,2022,1,Pincode,395006,316,381085.0
3890,Gujarat,2022,1,Pincode,382415,293,400080.0
3891,Gujarat,2022,1,Pincode,395003,271,307876.0
3892,Gujarat,2022,1,Pincode,380001,271,245454.0
3893,Gujarat,2022,1,Pincode,382330,262,363970.0
3894,Gujarat,2022,1,Pincode,380013,250,323052.0
3895,Gujarat,2022,2,District,ahmadabad,6962,8565312.0
3896,Gujarat,2022,2,District,surat,6127,6420167.0
3897,Gujarat,2022,2,District,vadodara,1538,2192046.0
3898,Gujarat,2022,2,District,valsad,1079,1455802.0
3899,Gujarat,2022,2,District,kachchh,1071,1371510.0
3900,Gujarat,2022,2,District,gandhinagar,985,1513678.0
3901,Gujarat,2022,2,District,rajkot,879,1248141.0
3902,Gujarat,2022,2,District,bharuch,848,1226599.0
3903,Gujarat,2022,2,District,bhavnagar,601,696335.0
3904,Gujarat,2022,2,District,banas kantha,597,724979.0
3905,Gujarat,2022,2,Pincode,394210,676,652988.0
3906,Gujarat,2022,2,Pincode,395010,544,488709.0
3907,Gujarat,2022,2,Pincode,395006,497,432554.0
3908,Gujarat,2022,2,Pincode,395003,395,390059.0
3909,Gujarat,2022,2,Pincode,382415,369,407746.0
3910,Gujarat,2022,2,Pincode,396191,359,478286.0
3911,Gujarat,2022,2,Pincode,395002,352,340006.0
3912,Gujarat,2022,2,Pincode,395007,350,398670.0
3913,Gujarat,2022,2,Pincode,382350,315,320718.0
3914,Gujarat,2022,2,Pincode,394221,290,249427.0
3915,Gujarat,2022,3,District,ahmadabad,8499,9788819.0
3916,Gujarat,2022,3,District,surat,7447,7491198.0
3917,Gujarat,2022,3,District,vadodara,1983,2630678.0
3918,Gujarat,2022,3,District,kachchh,1501,1786596.0
3919,Gujarat,2022,3,District,gandhinagar,1356,1828271.0
3920,Gujarat,2022,3,District,valsad,1327,1699968.0
3921,Gujarat,2022,3,District,rajkot,1093,1436547.0
3922,Gujarat,2022,3,District,bharuch,1082,1429310.0
3923,Gujarat,2022,3,District,banas kantha,735,893785.0
3924,Gujarat,2022,3,District,bhavnagar,696,791631.0
3925,Gujarat,2022,3,Pincode,395010,807,684259.0
3926,Gujarat,2022,3,Pincode,394210,730,709066.0
3927,Gujarat,2022,3,Pincode,395006,687,601557.0
3928,Gujarat,2022,3,Pincode,382415,480,558917.0
3929,Gujarat,2022,3,Pincode,395003,477,440524.0
3930,Gujarat,2022,3,Pincode,395007,453,499763.0
3931,Gujarat,2022,3,Pincode,396191,430,508247.0
3932,Gujarat,2022,3,Pincode,382350,427,459141.0
3933,Gujarat,2022,3,Pincode,395002,408,363643.0
3934,Gujarat,2022,3,Pincode,382481,349,410861.0
3935,Gujarat,2022,4,District,ahmadabad,9650,12572383.0
3936,Gujarat,2022,4,District,surat,7288,8864843.0
3937,Gujarat,2022,4,District,vadodara,2574,3669216.0
3938,Gujarat,2022,4,District,kachchh,1696,2267368.0
3939,Gujarat,2022,4,District,gandhinagar,1681,2507697.0
3940,Gujarat,2022,4,District,valsad,1666,2409645.0
3941,Gujarat,2022,4,District,bharuch,1522,2134893.0
3942,Gujarat,2022,4,District,rajkot,1428,2034588.0
3943,Gujarat,2022,4,District,mahesana,837,1221962.0
3944,Gujarat,2022,4,District,banas kantha,806,1117875.0
3945,Gujarat,2022,4,Pincode,394210,773,769818.0
3946,Gujarat,2022,4,Pincode,395010,681,732250.0
3947,Gujarat,2022,4,Pincode,396191,597,842130.0
3948,Gujarat,2022,4,Pincode,395006,566,690879.0
3949,Gujarat,2022,4,Pincode,382415,477,535626.0
3950,Gujarat,2022,4,Pincode,395003,432,437321.0
3951,Gujarat,2022,4,Pincode,382350,420,632516.0
3952,Gujarat,2022,4,Pincode,382481,412,628046.0
3953,Gujarat,2022,4,Pincode,382330,391,538358.0
3954,Gujarat,2022,4,Pincode,380058,387,503890.0
3955,Gujarat,2023,1,District,ahmadabad,8530,11389837.0
3956,Gujarat,2023,1,District,surat,8426,9641022.0
3957,Gujarat,2023,1,District,vadodara,1954,3124485.0
3958,Gujarat,2023,1,District,rajkot,1601,2385641.0
3959,Gujarat,2023,1,District,valsad,1434,2301774.0
3960,Gujarat,2023,1,District,kachchh,1315,1898195.0
3961,Gujarat,2023,1,District,gandhinagar,1288,2310699.0
3962,Gujarat,2023,1,District,bharuch,1216,1826288.0
3963,Gujarat,2023,1,District,bhavnagar,657,955529.0
3964,Gujarat,2023,1,District,mahesana,622,1242341.0
3965,Gujarat,2023,1,Pincode,394210,1001,1073416.0
3966,Gujarat,2023,1,Pincode,395010,818,857535.0
3967,Gujarat,2023,1,Pincode,395006,618,670206.0
3968,Gujarat,2023,1,Pincode,395007,511,608545.0
3969,Gujarat,2023,1,Pincode,395003,493,516547.0
3970,Gujarat,2023,1,Pincode,394221,473,463064.0
3971,Gujarat,2023,1,Pincode,395002,452,449111.0
3972,Gujarat,2023,1,Pincode,396191,447,616275.0
3973,Gujarat,2023,1,Pincode,394230,410,409772.0
3974,Gujarat,2023,1,Pincode,382345,384,575965.0
3975,Gujarat,2023,2,District,ahmadabad,9078,11920370.0
3976,Gujarat,2023,2,District,surat,6993,8153676.0
3977,Gujarat,2023,2,District,vadodara,2055,3482569.0
3978,Gujarat,2023,2,District,rajkot,1718,2477120.0
3979,Gujarat,2023,2,District,gandhinagar,1496,2467953.0
3980,Gujarat,2023,2,District,valsad,1427,2277522.0
3981,Gujarat,2023,2,District,kachchh,1366,1915160.0
3982,Gujarat,2023,2,District,bharuch,1114,1801068.0
3983,Gujarat,2023,2,District,bhavnagar,767,873266.0
3984,Gujarat,2023,2,District,banas kantha,690,1193324.0
3985,Gujarat,2023,2,Pincode,395010,685,714994.0
3986,Gujarat,2023,2,Pincode,394210,649,653790.0
3987,Gujarat,2023,2,Pincode,395006,590,564875.0
3988,Gujarat,2023,2,Pincode,396191,511,662391.0
3989,Gujarat,2023,2,Pincode,382350,440,532958.0
3990,Gujarat,2023,2,Pincode,382415,437,558684.0
3991,Gujarat,2023,2,Pincode,395003,435,466395.0
3992,Gujarat,2023,2,Pincode,382481,431,588420.0
3993,Gujarat,2023,2,Pincode,382330,429,596709.0
3994,Gujarat,2023,2,Pincode,395007,399,520101.0
3995,Gujarat,2023,3,District,ahmadabad,13645,16204152.0
3996,Gujarat,2023,3,District,surat,13306,13249715.0
3997,Gujarat,2023,3,District,vadodara,2630,3955251.0
3998,Gujarat,2023,3,District,rajkot,2289,3157047.0
3999,Gujarat,2023,3,District,gandhinagar,2270,3606515.0
4000,Gujarat,2023,3,District,kachchh,2111,2799676.0
4001,Gujarat,2023,3,District,valsad,1912,2584154.0
4002,Gujarat,2023,3,District,bharuch,1777,2345201.0
4003,Gujarat,2023,3,District,bhavnagar,1099,1299978.0
4004,Gujarat,2023,3,District,banas kantha,940,1540747.0
4005,Gujarat,2023,3,Pincode,395006,1451,1257464.0
4006,Gujarat,2023,3,Pincode,395010,1354,1163669.0
4007,Gujarat,2023,3,Pincode,394210,1247,1192187.0
4008,Gujarat,2023,3,Pincode,395003,886,797374.0
4009,Gujarat,2023,3,Pincode,395004,752,770323.0
4010,Gujarat,2023,3,Pincode,395002,691,598001.0
4011,Gujarat,2023,3,Pincode,382350,687,804798.0
4012,Gujarat,2023,3,Pincode,382415,674,792375.0
4013,Gujarat,2023,3,Pincode,395007,668,762069.0
4014,Gujarat,2023,3,Pincode,396191,635,809380.0
