id,State,Year,Quarter,Entity_type,Entity_name,Registered_users
7572,Jammu & Kashmir,2022,2,District,anantnag,84898
7573,Jammu & Kashmir,2022,2,District,kupwara,83470
7574,Jammu & Kashmir,2022,2,District,udhampur,82705
7575,Jammu & Kashmir,2022,2,District,samba,74186
7576,Jammu & Kashmir,2022,2,District,rajouri,66893
7577,Jammu & Kashmir,2022,2,Pincode,182101,43312
7578,Jammu & Kashmir,2022,2,Pincode,180001,33417
7579,Jammu & Kashmir,2022,2,Pincode,193201,30410
7580,Jammu & Kashmir,2022,2,Pincode,180020,26109
7581,Jammu & Kashmir,2022,2,Pincode,180005,25723
7582,Jammu & Kashmir,2022,2,Pincode,192231,24821
7583,Jammu & Kashmir,2022,2,Pincode,181133,24618
7584,Jammu & Kashmir,2022,2,Pincode,190001,24126
7585,Jammu & Kashmir,2022,2,Pincode,184121,22450
7586,Jammu & Kashmir,2022,2,Pincode,180012,22048
7587,Jammu & Kashmir,2022,3,District,jammu,445345
7588,Jammu & Kashmir,2022,3,District,srinagar,153729
7589,Jammu & Kashmir,2022,3,District,baramulla,132526
7590,Jammu & Kashmir,2022,3,District,budgam,98698
7591,Jammu & Kashmir,2022,3,District,kathua,93084
7592,Jammu & Kashmir,2022,3,District,anantnag,89184
7593,Jammu & Kashmir,2022,3,District,kupwara,87867
7594,Jammu & Kashmir,2022,3,District,udhampur,86915
7595,Jammu & Kashmir,2022,3,District,samba,78092
7596,Jammu & Kashmir,2022,3,District,rajouri,70231
7597,Jammu & Kashmir,2022,3,Pincode,182101,45610
7598,Jammu & Kashmir,2022,3,Pincode,180001,35165
7599,Jammu & Kashmir,2022,3,Pincode,193201,31990
7600,Jammu & Kashmir,2022,3,Pincode,180020,27497
7601,Jammu & Kashmir,2022,3,Pincode,180005,27083
7602,Jammu & Kashmir,2022,3,Pincode,192231,26129
7603,Jammu & Kashmir,2022,3,Pincode,181133,25935
7604,Jammu & Kashmir,2022,3,Pincode,190001,25369
7605,Jammu & Kashmir,2022,3,Pincode,184121,23655
7606,Jammu & Kashmir,2022,3,Pincode,180012,23216
7607,Jammu & Kashmir,2022,4,District,jammu,465635
7608,Jammu & Kashmir,2022,4,District,srinagar,160924
7609,Jammu & Kashmir,2022,4,District,baramulla,138215
7610,Jammu & Kashmir,2022,4,District,budgam,103056
7611,Jammu & Kashmir,2022,4,District,kathua,96688
7612,Jammu & Kashmir,2022,4,District,anantnag,93107
7613,Jammu & Kashmir,2022,4,District,kupwara,91691
7614,Jammu & Kashmir,2022,4,District,udhampur,90677
7615,Jammu & Kashmir,2022,4,District,samba,81447
7616,Jammu & Kashmir,2022,4,District,rajouri,72921
7617,Jammu & Kashmir,2022,4,Pincode,182101,47853
7618,Jammu & Kashmir,2022,4,Pincode,180001,36869
7619,Jammu & Kashmir,2022,4,Pincode,193201,33394
7620,Jammu & Kashmir,2022,4,Pincode,180020,28871
7621,Jammu & Kashmir,2022,4,Pincode,180005,28384
7622,Jammu & Kashmir,2022,4,Pincode,192231,27354
7623,Jammu & Kashmir,2022,4,Pincode,181133,27194
7624,Jammu & Kashmir,2022,4,Pincode,190001,26613
7625,Jammu & Kashmir,2022,4,Pincode,184121,24660
7626,Jammu & Kashmir,2022,4,Pincode,180012,24303
7627,Jammu & Kashmir,2023,1,District,jammu,485903
7628,Jammu & Kashmir,2023,1,District,srinagar,167765
7629,Jammu & Kashmir,2023,1,District,baramulla,144514
7630,Jammu & Kashmir,2023,1,District,budgam,107555
7631,Jammu & Kashmir,2023,1,District,kathua,100962
7632,Jammu & Kashmir,2023,1,District,anantnag,97227
7633,Jammu & Kashmir,2023,1,District,kupwara,95832
7634,Jammu & Kashmir,2023,1,District,udhampur,94792
7635,Jammu & Kashmir,2023,1,District,samba,85114
7636,Jammu & Kashmir,2023,1,District,rajouri,76256
7637,Jammu & Kashmir,2023,1,Pincode,182101,50027
7638,Jammu & Kashmir,2023,1,Pincode,180001,38414
7639,Jammu & Kashmir,2023,1,Pincode,193201,34892
7640,Jammu & Kashmir,2023,1,Pincode,180020,30116
7641,Jammu & Kashmir,2023,1,Pincode,180005,29601
7642,Jammu & Kashmir,2023,1,Pincode,192231,28544
7643,Jammu & Kashmir,2023,1,Pincode,181133,28396
7644,Jammu & Kashmir,2023,1,Pincode,190001,27761
7645,Jammu & Kashmir,2023,1,Pincode,184121,25786
7646,Jammu & Kashmir,2023,1,Pincode,180012,25319
7647,Jammu & Kashmir,2023,2,District,jammu,504935
7648,Jammu & Kashmir,2023,2,District,srinagar,174167
7649,Jammu & Kashmir,2023,2,District,baramulla,150753
7650,Jammu & Kashmir,2023,2,District,budgam,112096
7651,Jammu & Kashmir,2023,2,District,kathua,105650
7652,Jammu & Kashmir,2023,2,District,anantnag,101512
7653,Jammu & Kashmir,2023,2,District,kupwara,100220
7654,Jammu & Kashmir,2023,2,District,udhampur,98918
7655,Jammu & Kashmir,2023,2,District,samba,88654
7656,Jammu & Kashmir,2023,2,District,rajouri,79836
7657,Jammu & Kashmir,2023,2,Pincode,182101,52007
7658,Jammu & Kashmir,2023,2,Pincode,180001,39841
7659,Jammu & Kashmir,2023,2,Pincode,193201,36376
7660,Jammu & Kashmir,2023,2,Pincode,180020,31180
7661,Jammu & Kashmir,2023,2,Pincode,180005,30668
7662,Jammu & Kashmir,2023,2,Pincode,192231,29798
7663,Jammu & Kashmir,2023,2,Pincode,181133,29560
7664,Jammu & Kashmir,2023,2,Pincode,190001,28819
7665,Jammu & Kashmir,2023,2,Pincode,184121,26884
7666,Jammu & Kashmir,2023,2,Pincode,193224,26332
7667,Jammu & Kashmir,2023,3,District,jammu,524726
7668,Jammu & Kashmir,2023,3,District,srinagar,180872
7669,Jammu & Kashmir,2023,3,District,baramulla,156673
7670,Jammu & Kashmir,2023,3,District,budgam,116523
7671,Jammu & Kashmir,2023,3,District,kathua,110005
7672,Jammu & Kashmir,2023,3,District,anantnag,105459
7673,Jammu & Kashmir,2023,3,District,kupwara,104220
7674,Jammu & Kashmir,2023,3,District,udhampur,103054
7675,Jammu & Kashmir,2023,3,District,samba,92315
7676,Jammu & Kashmir,2023,3,District,rajouri,83335
7677,Jammu & Kashmir,2023,3,Pincode,182101,54060
7678,Jammu & Kashmir,2023,3,Pincode,180001,41361
7679,Jammu & Kashmir,2023,3,Pincode,193201,37816
7680,Jammu & Kashmir,2023,3,Pincode,180020,32405
7681,Jammu & Kashmir,2023,3,Pincode,180005,31821
7682,Jammu & Kashmir,2023,3,Pincode,192231,30943
7683,Jammu & Kashmir,2023,3,Pincode,181133,30758
7684,Jammu & Kashmir,2023,3,Pincode,190001,29937
7685,Jammu & Kashmir,2023,3,Pincode,184121,27995
7686,Jammu & Kashmir,2023,3,Pincode,193224,27379
7687,Jammu & Kashmir,2023,4,District,jammu,542942
7688,Jammu & Kashmir,2023,4,District,srinagar,187378
7689,Jammu & Kashmir,2023,4,District,baramulla,162749
7690,Jammu & Kashmir,2023,4,District,budgam,121095
7691,Jammu & Kashmir,2023,4,District,kathua,114338
7692,Jammu & Kashmir,2023,4,District,anantnag,109642
7693,Jammu & Kashmir,2023,4,District,kupwara,108196
7694,Jammu & Kashmir,2023,4,District,udhampur,106838
7695,Jammu & Kashmir,2023,4,District,samba,95819
7696,Jammu & Kashmir,2023,4,District,rajouri,86618
7697,Jammu & Kashmir,2023,4,Pincode,182101,55933
7698,Jammu & Kashmir,2023,4,Pincode,180001,42774
7699,Jammu & Kashmir,2023,4,Pincode,193201,39238
7700,Jammu & Kashmir,2023,4,Pincode,180020,33426
7701,Jammu & Kashmir,2023,4,Pincode,180005,32856
7702,Jammu & Kashmir,2023,4,Pincode,192231,32204
7703,Jammu & Kashmir,2023,4,Pincode,181133,31854
7704,Jammu & Kashmir,2023,4,Pincode,190001,31016
7705,Jammu & Kashmir,2023,4,Pincode,184121,29019
7706,Jammu & Kashmir,2023,4,Pincode,193224,28441
7707,Jammu & Kashmir,2024,1,District,jammu,563905
7708,Jammu & Kashmir,2024,1,District,srinagar,194780
7709,Jammu & Kashmir,2024,1,District,baramulla,169476
7710,Jammu & Kashmir,2024,1,District,budgam,126146
7711,Jammu & Kashmir,2024,1,District,kathua,119369
7712,Jammu & Kashmir,2024,1,District,anantnag,114215
7713,Jammu & Kashmir,2024,1,District,kupwara,112748
7714,Jammu & Kashmir,2024,1,District,udhampur,111438
7715,Jammu & Kashmir,2024,1,District,samba,99768
7716,Jammu & Kashmir,2024,1,District,rajouri,90494
7717,Jammu & Kashmir,2024,1,Pincode,182101,58118
7718,Jammu & Kashmir,2024,1,Pincode,180001,44351
7719,Jammu & Kashmir,2024,1,Pincode,193201,40824
7720,Jammu & Kashmir,2024,1,Pincode,180020,34697
7721,Jammu & Kashmir,2024,1,Pincode,180005,34066
7722,Jammu & Kashmir,2024,1,Pincode,192231,33550
7723,Jammu & Kashmir,2024,1,Pincode,181133,33093
7724,Jammu & Kashmir,2024,1,Pincode,190001,32253
7725,Jammu & Kashmir,2024,1,Pincode,184121,30250
7726,Jammu & Kashmir,2024,1,Pincode,193224,29615
7727,Jammu & Kashmir,2024,2,District,jammu,584892
7728,Jammu & Kashmir,2024,2,District,srinagar,202116
7729,Jammu & Kashmir,2024,2,District,baramulla,176182
7730,Jammu & Kashmir,2024,2,District,budgam,131188
7731,Jammu & Kashmir,2024,2,District,kathua,123907
7732,Jammu & Kashmir,2024,2,District,anantnag,118778
7733,Jammu & Kashmir,2024,2,District,kupwara,117021
7734,Jammu & Kashmir,2024,2,District,udhampur,115581
7735,Jammu & Kashmir,2024,2,District,samba,103572
7736,Jammu & Kashmir,2024,2,District,rajouri,93888
7737,Jammu & Kashmir,2024,2,Pincode,182101,60244
7738,Jammu & Kashmir,2024,2,Pincode,180001,45987
7739,Jammu & Kashmir,2024,2,Pincode,193201,42443
7740,Jammu & Kashmir,2024,2,Pincode,180020,35933
7741,Jammu & Kashmir,2024,2,Pincode,180005,35403
7742,Jammu & Kashmir,2024,2,Pincode,192231,34970
7743,Jammu & Kashmir,2024,2,Pincode,181133,34335
7744,Jammu & Kashmir,2024,2,Pincode,190001,33477
7745,Jammu & Kashmir,2024,2,Pincode,184121,31352
7746,Jammu & Kashmir,2024,2,Pincode,193224,30711
7747,Jammu & Kashmir,2024,3,District,jammu,837777
7748,Jammu & Kashmir,2024,3,District,srinagar,457327
7749,Jammu & Kashmir,2024,3,District,baramulla,333306
7750,Jammu & Kashmir,2024,3,District,anantnag,274253
7751,Jammu & Kashmir,2024,3,District,kupwara,234801
7752,Jammu & Kashmir,2024,3,District,budgam,215654
7753,Jammu & Kashmir,2024,3,District,kathua,197546
7754,Jammu & Kashmir,2024,3,District,rajouri,179306
7755,Jammu & Kashmir,2024,3,District,samba,178564
7756,Jammu & Kashmir,2024,3,District,udhampur,177039
7757,Jammu & Kashmir,2024,3,Pincode,192231,100647
7758,Jammu & Kashmir,2024,3,Pincode,192303,99820
7759,Jammu & Kashmir,2024,3,Pincode,180001,90238
7760,Jammu & Kashmir,2024,3,Pincode,190001,85915
7761,Jammu & Kashmir,2024,3,Pincode,193201,84921
7762,Jammu & Kashmir,2024,3,Pincode,182101,82810
7763,Jammu & Kashmir,2024,3,Pincode,192301,71697
7764,Jammu & Kashmir,2024,3,Pincode,191111,69380
7765,Jammu & Kashmir,2024,3,Pincode,192101,67153
7766,Jammu & Kashmir,2024,3,Pincode,193224,63248
7767,Jammu & Kashmir,2024,4,District,jammu,864118
7768,Jammu & Kashmir,2024,4,District,srinagar,471195
7769,Jammu & Kashmir,2024,4,District,baramulla,344407
7770,Jammu & Kashmir,2024,4,District,anantnag,282299
7771,Jammu & Kashmir,2024,4,District,kupwara,241441
7772,Jammu & Kashmir,2024,4,District,budgam,222093
7773,Jammu & Kashmir,2024,4,District,kathua,203174
7774,Jammu & Kashmir,2024,4,District,rajouri,185469
7775,Jammu & Kashmir,2024,4,District,samba,183505
7776,Jammu & Kashmir,2024,4,District,udhampur,181933
7777,Jammu & Kashmir,2024,4,Pincode,192231,103871
7778,Jammu & Kashmir,2024,4,Pincode,192303,102535
7779,Jammu & Kashmir,2024,4,Pincode,180001,93128
7780,Jammu & Kashmir,2024,4,Pincode,190001,88574
7781,Jammu & Kashmir,2024,4,Pincode,193201,88146
7782,Jammu & Kashmir,2024,4,Pincode,182101,84759
7783,Jammu & Kashmir,2024,4,Pincode,192301,73907
7784,Jammu & Kashmir,2024,4,Pincode,191111,71004
7785,Jammu & Kashmir,2024,4,Pincode,192101,69279
7786,Jammu & Kashmir,2024,4,Pincode,193224,64894
7787,Jharkhand,2018,1,District,ranchi,159444
7788,Jharkhand,2018,1,District,dhanbad,130195
7789,Jharkhand,2018,1,District,east singhbhum,103016
7790,Jharkhand,2018,1,District,bokaro,101673
7791,Jharkhand,2018,1,District,hazaribagh,56421
7792,Jharkhand,2018,1,District,giridih,45940
7793,Jharkhand,2018,1,District,ramgarh,37875
7794,Jharkhand,2018,1,District,deoghar,35229
7795,Jharkhand,2018,1,District,palamu,31788
7796,Jharkhand,2018,1,District,saraikela kharsawan,31177
7797,Jharkhand,2018,1,Pincode,834001,48548
7798,Jharkhand,2018,1,Pincode,826001,25207
7799,Jharkhand,2018,1,Pincode,827013,21680
7800,Jharkhand,2018,1,Pincode,831001,15661
7801,Jharkhand,2018,1,Pincode,825303,13476
7802,Jharkhand,2018,1,Pincode,834002,13270
7803,Jharkhand,2018,1,Pincode,832108,12041
7804,Jharkhand,2018,1,Pincode,834008,10546
7805,Jharkhand,2018,1,Pincode,825409,10069
7806,Jharkhand,2018,1,Pincode,834005,10018
7807,Jharkhand,2018,2,District,ranchi,216019
7808,Jharkhand,2018,2,District,dhanbad,181348
7809,Jharkhand,2018,2,District,east singhbhum,142493
7810,Jharkhand,2018,2,District,bokaro,139675
7811,Jharkhand,2018,2,District,hazaribagh,78856
7812,Jharkhand,2018,2,District,giridih,63248
7813,Jharkhand,2018,2,District,ramgarh,51846
7814,Jharkhand,2018,2,District,deoghar,50575
7815,Jharkhand,2018,2,District,palamu,45659
7816,Jharkhand,2018,2,District,saraikela kharsawan,43186
7817,Jharkhand,2018,2,Pincode,834001,65047
7818,Jharkhand,2018,2,Pincode,826001,34164
7819,Jharkhand,2018,2,Pincode,827013,29476
7820,Jharkhand,2018,2,Pincode,831001,21281
7821,Jharkhand,2018,2,Pincode,825303,18569
7822,Jharkhand,2018,2,Pincode,834002,17708
7823,Jharkhand,2018,2,Pincode,832108,16695
7824,Jharkhand,2018,2,Pincode,834008,14151
7825,Jharkhand,2018,2,Pincode,825409,13519
7826,Jharkhand,2018,2,Pincode,834005,13446
7827,Jharkhand,2018,3,District,ranchi,265341
7828,Jharkhand,2018,3,District,dhanbad,219103
7829,Jharkhand,2018,3,District,east singhbhum,176668
7830,Jharkhand,2018,3,District,bokaro,167183
7831,Jharkhand,2018,3,District,hazaribagh,99502
7832,Jharkhand,2018,3,District,giridih,80440
7833,Jharkhand,2018,3,District,deoghar,63814
7834,Jharkhand,2018,3,District,ramgarh,63704
7835,Jharkhand,2018,3,District,palamu,59382
7836,Jharkhand,2018,3,District,saraikela kharsawan,54706
7837,Jharkhand,2018,3,Pincode,834001,78932
7838,Jharkhand,2018,3,Pincode,826001,40717
7839,Jharkhand,2018,3,Pincode,827013,34760
7840,Jharkhand,2018,3,Pincode,831001,26182
7841,Jharkhand,2018,3,Pincode,825303,23130
7842,Jharkhand,2018,3,Pincode,834002,21287
7843,Jharkhand,2018,3,Pincode,832108,20744
7844,Jharkhand,2018,3,Pincode,834008,17266
7845,Jharkhand,2018,3,Pincode,825409,16594
7846,Jharkhand,2018,3,Pincode,834005,16556
7847,Jharkhand,2018,4,District,ranchi,326599
7848,Jharkhand,2018,4,District,dhanbad,268439
7849,Jharkhand,2018,4,District,east singhbhum,217406
7850,Jharkhand,2018,4,District,bokaro,202242
7851,Jharkhand,2018,4,District,hazaribagh,126167
7852,Jharkhand,2018,4,District,giridih,103118
7853,Jharkhand,2018,4,District,deoghar,80669
7854,Jharkhand,2018,4,District,ramgarh,78772
7855,Jharkhand,2018,4,District,palamu,77478
7856,Jharkhand,2018,4,District,saraikela kharsawan,68611
7857,Jharkhand,2018,4,Pincode,834001,96208
7858,Jharkhand,2018,4,Pincode,826001,48832
7859,Jharkhand,2018,4,Pincode,827013,41506
7860,Jharkhand,2018,4,Pincode,831001,31957
7861,Jharkhand,2018,4,Pincode,825303,28344
7862,Jharkhand,2018,4,Pincode,834002,25949
7863,Jharkhand,2018,4,Pincode,832108,25666
7864,Jharkhand,2018,4,Pincode,834008,20840
7865,Jharkhand,2018,4,Pincode,825409,20532
7866,Jharkhand,2018,4,Pincode,834005,20264
7867,Jharkhand,2019,1,District,ranchi,386608
7868,Jharkhand,2019,1,District,dhanbad,313255
7869,Jharkhand,2019,1,District,east singhbhum,256344
7870,Jharkhand,2019,1,District,bokaro,235969
7871,Jharkhand,2019,1,District,hazaribagh,151904
7872,Jharkhand,2019,1,District,giridih,123889
7873,Jharkhand,2019,1,District,deoghar,97449
7874,Jharkhand,2019,1,District,palamu,94917
7875,Jharkhand,2019,1,District,ramgarh,93606
7876,Jharkhand,2019,1,District,saraikela kharsawan,81052
7877,Jharkhand,2019,1,Pincode,834001,112703
7878,Jharkhand,2019,1,Pincode,826001,56790
7879,Jharkhand,2019,1,Pincode,827013,48155
7880,Jharkhand,2019,1,Pincode,831001,37652
7881,Jharkhand,2019,1,Pincode,825303,33318
7882,Jharkhand,2019,1,Pincode,834002,30520
7883,Jharkhand,2019,1,Pincode,832108,29975
7884,Jharkhand,2019,1,Pincode,834008,24357
7885,Jharkhand,2019,1,Pincode,825409,24233
7886,Jharkhand,2019,1,Pincode,834005,24142
7887,Jharkhand,2019,2,District,ranchi,441616
7888,Jharkhand,2019,2,District,dhanbad,350861
7889,Jharkhand,2019,2,District,east singhbhum,293761
7890,Jharkhand,2019,2,District,bokaro,263361
7891,Jharkhand,2019,2,District,hazaribagh,174278
7892,Jharkhand,2019,2,District,giridih,140800
7893,Jharkhand,2019,2,District,deoghar,115129
7894,Jharkhand,2019,2,District,palamu,109508
7895,Jharkhand,2019,2,District,ramgarh,106681
7896,Jharkhand,2019,2,District,saraikela kharsawan,91579
7897,Jharkhand,2019,2,Pincode,834001,128715
7898,Jharkhand,2019,2,Pincode,826001,64230
7899,Jharkhand,2019,2,Pincode,827013,53157
7900,Jharkhand,2019,2,Pincode,831001,42814
7901,Jharkhand,2019,2,Pincode,825303,37882
7902,Jharkhand,2019,2,Pincode,834002,34707
7903,Jharkhand,2019,2,Pincode,832108,33258
7904,Jharkhand,2019,2,Pincode,834008,27603
7905,Jharkhand,2019,2,Pincode,825409,27261
7906,Jharkhand,2019,2,Pincode,834005,27249
7907,Jharkhand,2019,3,District,ranchi,495155
7908,Jharkhand,2019,3,District,dhanbad,388528
7909,Jharkhand,2019,3,District,east singhbhum,329319
7910,Jharkhand,2019,3,District,bokaro,290252
7911,Jharkhand,2019,3,District,hazaribagh,196452
7912,Jharkhand,2019,3,District,giridih,155689
7913,Jharkhand,2019,3,District,deoghar,132603
7914,Jharkhand,2019,3,District,palamu,123609
7915,Jharkhand,2019,3,District,ramgarh,119804
7916,Jharkhand,2019,3,District,saraikela kharsawan,101247
7917,Jharkhand,2019,3,Pincode,834001,144151
7918,Jharkhand,2019,3,Pincode,826001,71185
7919,Jharkhand,2019,3,Pincode,827013,58368
7920,Jharkhand,2019,3,Pincode,831001,47767
7921,Jharkhand,2019,3,Pincode,825303,42673
7922,Jharkhand,2019,3,Pincode,834002,38891
7923,Jharkhand,2019,3,Pincode,832108,36551
7924,Jharkhand,2019,3,Pincode,815353,32458
7925,Jharkhand,2019,3,Pincode,834008,30854
7926,Jharkhand,2019,3,Pincode,834005,30404
7927,Jharkhand,2019,4,District,ranchi,548293
7928,Jharkhand,2019,4,District,dhanbad,436201
7929,Jharkhand,2019,4,District,east singhbhum,364379
7930,Jharkhand,2019,4,District,bokaro,322689
7931,Jharkhand,2019,4,District,hazaribagh,222038
7932,Jharkhand,2019,4,District,giridih,175648
7933,Jharkhand,2019,4,District,deoghar,155132
7934,Jharkhand,2019,4,District,palamu,141817
7935,Jharkhand,2019,4,District,ramgarh,134423
7936,Jharkhand,2019,4,District,saraikela kharsawan,112827
7937,Jharkhand,2019,4,Pincode,834001,158095
7938,Jharkhand,2019,4,Pincode,826001,78310
7939,Jharkhand,2019,4,Pincode,827013,64768
7940,Jharkhand,2019,4,Pincode,831001,52005
7941,Jharkhand,2019,4,Pincode,825303,47530
7942,Jharkhand,2019,4,Pincode,834002,42526
7943,Jharkhand,2019,4,Pincode,832108,40181
7944,Jharkhand,2019,4,Pincode,815353,39881
7945,Jharkhand,2019,4,Pincode,834008,33864
7946,Jharkhand,2019,4,Pincode,834005,33595
7947,Jharkhand,2020,1,District,ranchi,602664
7948,Jharkhand,2020,1,District,dhanbad,479075
7949,Jharkhand,2020,1,District,east singhbhum,398663
7950,Jharkhand,2020,1,District,bokaro,352220
7951,Jharkhand,2020,1,District,hazaribagh,248710
7952,Jharkhand,2020,1,District,giridih,195939
7953,Jharkhand,2020,1,District,deoghar,179746
7954,Jharkhand,2020,1,District,palamu,161215
7955,Jharkhand,2020,1,District,ramgarh,149467
7956,Jharkhand,2020,1,District,saraikela kharsawan,124479
7957,Jharkhand,2020,1,Pincode,834001,171313
7958,Jharkhand,2020,1,Pincode,826001,84718
7959,Jharkhand,2020,1,Pincode,827013,70085
7960,Jharkhand,2020,1,Pincode,831001,56392
7961,Jharkhand,2020,1,Pincode,825303,52292
7962,Jharkhand,2020,1,Pincode,815353,47822
7963,Jharkhand,2020,1,Pincode,834002,46195
7964,Jharkhand,2020,1,Pincode,832108,43921
7965,Jharkhand,2020,1,Pincode,834008,37103
7966,Jharkhand,2020,1,Pincode,834005,36829
7967,Jharkhand,2020,2,District,ranchi,658759
7968,Jharkhand,2020,2,District,dhanbad,519732
7969,Jharkhand,2020,2,District,east singhbhum,434360
7970,Jharkhand,2020,2,District,bokaro,380895
7971,Jharkhand,2020,2,District,hazaribagh,276976
7972,Jharkhand,2020,2,District,giridih,220721
7973,Jharkhand,2020,2,District,deoghar,210740
7974,Jharkhand,2020,2,District,palamu,183579
7975,Jharkhand,2020,2,District,ramgarh,165378
7976,Jharkhand,2020,2,District,saraikela kharsawan,136923
7977,Jharkhand,2020,2,Pincode,834001,182646
7978,Jharkhand,2020,2,Pincode,826001,90365
7979,Jharkhand,2020,2,Pincode,827013,74789
7980,Jharkhand,2020,2,Pincode,831001,59952
7981,Jharkhand,2020,2,Pincode,815353,58445
7982,Jharkhand,2020,2,Pincode,825303,56067
7983,Jharkhand,2020,2,Pincode,834002,50114
7984,Jharkhand,2020,2,Pincode,832108,47351
7985,Jharkhand,2020,2,Pincode,832107,40344
7986,Jharkhand,2020,2,Pincode,834008,40189
7987,Jharkhand,2020,3,District,ranchi,722352
7988,Jharkhand,2020,3,District,dhanbad,564484
7989,Jharkhand,2020,3,District,east singhbhum,476881
7990,Jharkhand,2020,3,District,bokaro,412560
7991,Jharkhand,2020,3,District,hazaribagh,306623
7992,Jharkhand,2020,3,District,giridih,242810
7993,Jharkhand,2020,3,District,deoghar,238221
7994,Jharkhand,2020,3,District,palamu,204809
7995,Jharkhand,2020,3,District,ramgarh,182149
7996,Jharkhand,2020,3,District,saraikela kharsawan,150480
7997,Jharkhand,2020,3,Pincode,834001,196754
7998,Jharkhand,2020,3,Pincode,826001,97514
7999,Jharkhand,2020,3,Pincode,827013,80521
8000,Jharkhand,2020,3,Pincode,815353,67713
8001,Jharkhand,2020,3,Pincode,831001,64865
8002,Jharkhand,2020,3,Pincode,825303,61329
8003,Jharkhand,2020,3,Pincode,834002,54546
8004,Jharkhand,2020,3,Pincode,832108,51168
8005,Jharkhand,2020,3,Pincode,832107,44659
8006,Jharkhand,2020,3,Pincode,825409,43832
8007,Jharkhand,2020,4,District,ranchi,791146
8008,Jharkhand,2020,4,District,dhanbad,614521
8009,Jharkhand,2020,4,District,east singhbhum,520692
8010,Jharkhand,2020,4,District,bokaro,446968
8011,Jharkhand,2020,4,District,hazaribagh,337622
8012,Jharkhand,2020,4,District,giridih,266388
8013,Jharkhand,2020,4,District,deoghar,261144
8014,Jharkhand,2020,4,District,palamu,227735
8015,Jharkhand,2020,4,District,ramgarh,199908
8016,Jharkhand,2020,4,District,saraikela kharsawan,165120
8017,Jharkhand,2020,4,Pincode,834001,213049
8018,Jharkhand,2020,4,Pincode,826001,105475
8019,Jharkhand,2020,4,Pincode,827013,86858
8020,Jharkhand,2020,4,Pincode,815353,74586
8021,Jharkhand,2020,4,Pincode,831001,70171
8022,Jharkhand,2020,4,Pincode,825303,67450
8023,Jharkhand,2020,4,Pincode,834002,59435
8024,Jharkhand,2020,4,Pincode,832108,55326
8025,Jharkhand,2020,4,Pincode,832107,49040
8026,Jharkhand,2020,4,Pincode,825409,48011
8027,Jharkhand,2021,1,District,ranchi,853943
8028,Jharkhand,2021,1,District,dhanbad,661077
8029,Jharkhand,2021,1,District,east singhbhum,560083
8030,Jharkhand,2021,1,District,bokaro,480036
8031,Jharkhand,2021,1,District,hazaribagh,366460
8032,Jharkhand,2021,1,District,giridih,288800
8033,Jharkhand,2021,1,District,deoghar,281799
8034,Jharkhand,2021,1,District,palamu,247954
8035,Jharkhand,2021,1,District,ramgarh,216188
8036,Jharkhand,2021,1,District,saraikela kharsawan,177952
8037,Jharkhand,2021,1,Pincode,834001,229343
8038,Jharkhand,2021,1,Pincode,826001,113312
8039,Jharkhand,2021,1,Pincode,827013,93171
8040,Jharkhand,2021,1,Pincode,815353,80609
8041,Jharkhand,2021,1,Pincode,831001,75214
8042,Jharkhand,2021,1,Pincode,825303,73360
8043,Jharkhand,2021,1,Pincode,834002,64001
8044,Jharkhand,2021,1,Pincode,832108,59500
8045,Jharkhand,2021,1,Pincode,832107,52876
8046,Jharkhand,2021,1,Pincode,825409,52059
8047,Jharkhand,2021,2,District,ranchi,913972
8048,Jharkhand,2021,2,District,dhanbad,707255
8049,Jharkhand,2021,2,District,east singhbhum,598988
8050,Jharkhand,2021,2,District,bokaro,513303
8051,Jharkhand,2021,2,District,hazaribagh,393223
8052,Jharkhand,2021,2,District,giridih,311161
8053,Jharkhand,2021,2,District,deoghar,302724
8054,Jharkhand,2021,2,District,palamu,267081
8055,Jharkhand,2021,2,District,ramgarh,231819
8056,Jharkhand,2021,2,District,saraikela kharsawan,190784
8057,Jharkhand,2021,2,Pincode,834001,244918
8058,Jharkhand,2021,2,Pincode,826001,120936
8059,Jharkhand,2021,2,Pincode,827013,99483
8060,Jharkhand,2021,2,Pincode,815353,86679
8061,Jharkhand,2021,2,Pincode,831001,80242
8062,Jharkhand,2021,2,Pincode,825303,78418
8063,Jharkhand,2021,2,Pincode,834002,68322
8064,Jharkhand,2021,2,Pincode,832108,63618
8065,Jharkhand,2021,2,Pincode,832107,56542
8066,Jharkhand,2021,2,Pincode,825409,55831
8067,Jharkhand,2021,3,District,ranchi,982147
8068,Jharkhand,2021,3,District,dhanbad,759888
8069,Jharkhand,2021,3,District,east singhbhum,642805
8070,Jharkhand,2021,3,District,bokaro,551517
8071,Jharkhand,2021,3,District,hazaribagh,424328
8072,Jharkhand,2021,3,District,giridih,337529
8073,Jharkhand,2021,3,District,deoghar,327586
8074,Jharkhand,2021,3,District,palamu,289617
8075,Jharkhand,2021,3,District,ramgarh,250016
8076,Jharkhand,2021,3,District,saraikela kharsawan,205625
8077,Jharkhand,2021,3,Pincode,834001,262227
8078,Jharkhand,2021,3,Pincode,826001,129475
8079,Jharkhand,2021,3,Pincode,827013,106574
8080,Jharkhand,2021,3,Pincode,815353,94024
8081,Jharkhand,2021,3,Pincode,831001,85789
